date, value
11/07/1994,3.3956
12/07/1994,3.396
13/07/1994,3.396
14/07/1994,3.398
15/07/1994,3.3975
18/07/1994,3.3985
19/07/1994,3.398
20/07/1994,3.3975
21/07/1994,3.4
22/07/1994,3.401
25/07/1994,3.402
26/07/1994,3.4025
27/07/1994,3.4
28/07/1994,3.3925
29/07/1994,3.3925
01/08/1994,3.394
02/08/1994,3.39
03/08/1994,3.375
04/08/1994,3.373
05/08/1994,3.372
08/08/1994,3.3825
09/08/1994,3.383
10/08/1994,3.385
11/08/1994,3.395
12/08/1994,3.3955
15/08/1994,3.399
16/08/1994,3.4035
17/08/1994,3.396
18/08/1994,3.377
19/08/1994,3.373
22/08/1994,3.31
23/08/1994,3.33
24/08/1994,3.342
25/08/1994,3.35
26/08/1994,3.367
29/08/1994,3.37
30/08/1994,3.375
31/08/1994,3.388
01/09/1994,3.384
02/09/1994,3.368
06/09/1994,3.397
07/09/1994,3.394
08/09/1994,3.393
09/09/1994,3.405
12/09/1994,3.407
13/09/1994,3.417
14/09/1994,3.41
15/09/1994,3.4
16/09/1994,3.4
19/09/1994,3.404
20/09/1994,3.405
21/09/1994,3.398
22/09/1994,3.403
23/09/1994,3.398
26/09/1994,3.378
27/09/1994,3.382
28/09/1994,3.412
29/09/1994,3.398
30/09/1994,3.393
03/10/1994,3.393
04/10/1994,3.403
05/10/1994,3.41
06/10/1994,3.412
07/10/1994,3.416
10/10/1994,3.414
11/10/1994,3.411
12/10/1994,3.411
13/10/1994,3.411
14/10/1994,3.414
17/10/1994,3.4165
18/10/1994,3.418
19/10/1994,3.4125
20/10/1994,3.413
21/10/1994,3.414
24/10/1994,3.414
25/10/1994,3.423
26/10/1994,3.426
27/10/1994,3.426
28/10/1994,3.4295
31/10/1994,3.433
01/11/1994,3.437
02/11/1994,3.437
03/11/1994,3.4365
04/11/1994,3.4265
07/11/1994,3.424
08/11/1994,3.422
09/11/1994,3.424
10/11/1994,3.4395
11/11/1994,3.44
14/11/1994,3.442
15/11/1994,3.449
16/11/1994,3.45
17/11/1994,3.4505
18/11/1994,3.45
21/11/1994,3.4525
22/11/1994,3.444
23/11/1994,3.447
25/11/1994,3.446
28/11/1994,3.448
29/11/1994,3.439
30/11/1994,3.439
01/12/1994,3.439
02/12/1994,3.437
05/12/1994,3.437
06/12/1994,3.4375
07/12/1994,3.444
08/12/1994,3.446
09/12/1994,3.446
12/12/1994,3.448
13/12/1994,3.454
14/12/1994,3.454
15/12/1994,3.46
16/12/1994,3.46
19/12/1994,3.4645
20/12/1994,3.937
21/12/1994,3.981
22/12/1994,4.68
23/12/1994,4.75
27/12/1994,5.7
28/12/1994,5.49
29/12/1994,4.82
30/12/1994,4.885
03/01/1995,5.345
04/01/1995,5.45
05/01/1995,5.3
06/01/1995,5.5
09/01/1995,5.23
10/01/1995,5.7725
11/01/1995,5.7
12/01/1995,5.585
13/01/1995,5.265
16/01/1995,5.3775
17/01/1995,5.24
18/01/1995,5.3025
19/01/1995,5.5625
20/01/1995,5.6675
23/01/1995,5.715
24/01/1995,5.8
25/01/1995,5.685
26/01/1995,5.7075
27/01/1995,5.7
30/01/1995,6.3
31/01/1995,5.7625
01/02/1995,5.4425
02/02/1995,5.5
03/02/1995,5.39
06/02/1995,5.3325
07/02/1995,5.2925
08/02/1995,5.315
09/02/1995,5.5175
10/02/1995,5.63
13/02/1995,5.6775
14/02/1995,5.7325
15/02/1995,5.955
16/02/1995,6.0875
17/02/1995,6.0125
21/02/1995,5.5975
22/02/1995,5.8525
23/02/1995,5.675
24/02/1995,5.8625
27/02/1995,5.9775
28/02/1995,6.035
01/03/1995,5.96
02/03/1995,6.02
03/03/1995,6.1175
06/03/1995,6.63
07/03/1995,6.8405
08/03/1995,6.8875
09/03/1995,7.51
10/03/1995,6.73
13/03/1995,6.475
14/03/1995,6.625
15/03/1995,7.205
16/03/1995,7.12
17/03/1995,6.9425
20/03/1995,6.98
21/03/1995,6.98
22/03/1995,6.75
23/03/1995,6.749
24/03/1995,6.898
27/03/1995,6.7
28/03/1995,6.795
29/03/1995,6.7775
30/03/1995,6.72
31/03/1995,6.775
03/04/1995,6.7575
04/04/1995,6.665
05/04/1995,6.4475
06/04/1995,6.3675
07/04/1995,6.4
10/04/1995,6.3025
11/04/1995,6.2925
12/04/1995,6.18
13/04/1995,6.29
17/04/1995,6.24
18/04/1995,6.21
19/04/1995,6.105
20/04/1995,6.025
21/04/1995,6.0525
24/04/1995,5.935
25/04/1995,5.8725
26/04/1995,5.84
27/04/1995,6.0725
28/04/1995,6.0125
01/05/1995,5.9125
02/05/1995,5.905
03/05/1995,5.8425
04/05/1995,5.845
05/05/1995,5.8525
08/05/1995,5.8075
09/05/1995,5.9425
10/05/1995,5.9075
11/05/1995,5.9025
12/05/1995,5.905
15/05/1995,5.93
16/05/1995,5.91
17/05/1995,5.9
18/05/1995,5.895
19/05/1995,5.905
22/05/1995,5.9025
23/05/1995,5.945
24/05/1995,6.02
25/05/1995,6.0925
26/05/1995,6.135
30/05/1995,6.19
31/05/1995,6.1825
01/06/1995,6.1725
02/06/1995,6.175
05/06/1995,6.1
06/06/1995,6.085
07/06/1995,6.1425
08/06/1995,6.1925
09/06/1995,6.23
12/06/1995,6.2575
13/06/1995,6.165
14/06/1995,6.185
15/06/1995,6.15
16/06/1995,6.16
19/06/1995,6.1775
20/06/1995,6.21
21/06/1995,6.2625
22/06/1995,6.21
23/06/1995,6.23
26/06/1995,6.23
27/06/1995,6.26
28/06/1995,6.2625
29/06/1995,6.2525
30/06/1995,6.25
03/07/1995,6.24
05/07/1995,6.25
06/07/1995,6.2575
07/07/1995,6.1425
10/07/1995,6.1
11/07/1995,6.115
12/07/1995,6.0925
13/07/1995,6.05
14/07/1995,6.01
17/07/1995,5.98
18/07/1995,6.02
19/07/1995,6.01
20/07/1995,6.13
21/07/1995,6.08
24/07/1995,6.09
25/07/1995,6.09
26/07/1995,6
27/07/1995,6
28/07/1995,6
31/07/1995,6.02
01/08/1995,6.1
02/08/1995,5.95
03/08/1995,6
04/08/1995,6.12
07/08/1995,6.1
08/08/1995,6.125
09/08/1995,6.125
10/08/1995,6.1275
11/08/1995,6.1305
14/08/1995,6.13
15/08/1995,6.145
16/08/1995,6.165
17/08/1995,6.1775
18/08/1995,6.2125
21/08/1995,6.215
22/08/1995,6.235
23/08/1995,6.31
24/08/1995,6.31
25/08/1995,6.3175
28/08/1995,6.32
29/08/1995,6.29
30/08/1995,6.282
31/08/1995,6.258
01/09/1995,6.255
05/09/1995,6.23
06/09/1995,6.252
07/09/1995,6.255
08/09/1995,6.285
11/09/1995,6.2815
12/09/1995,6.28
13/09/1995,6.267
14/09/1995,6.274
15/09/1995,6.27
18/09/1995,6.273
19/09/1995,6.283
20/09/1995,6.324
21/09/1995,6.32
22/09/1995,6.35
25/09/1995,6.3
26/09/1995,6.3825
27/09/1995,6.41
28/09/1995,6.44
29/09/1995,6.382
02/10/1995,6.43
03/10/1995,6.56
04/10/1995,6.56
05/10/1995,6.53
06/10/1995,6.5375
09/10/1995,6.5375
10/10/1995,6.795
11/10/1995,6.75
12/10/1995,6.705
13/10/1995,6.76
16/10/1995,6.74
17/10/1995,6.756
18/10/1995,6.6875
19/10/1995,6.6675
20/10/1995,6.65
23/10/1995,6.722
24/10/1995,6.76
25/10/1995,6.7875
26/10/1995,7.285
27/10/1995,7.095
30/10/1995,6.925
31/10/1995,7.11
01/11/1995,7.345
02/11/1995,7.25
03/11/1995,7.5
06/11/1995,7.3
07/11/1995,7.47
08/11/1995,7.78
09/11/1995,7.92
10/11/1995,7.56
13/11/1995,7.77
14/11/1995,7.97
15/11/1995,7.89
16/11/1995,7.78
17/11/1995,7.65
20/11/1995,7.7
21/11/1995,7.69
22/11/1995,7.7
24/11/1995,7.655
27/11/1995,7.665
28/11/1995,7.615
29/11/1995,7.465
30/11/1995,7.535
01/12/1995,7.545
04/12/1995,7.59
05/12/1995,7.66
06/12/1995,7.665
07/12/1995,7.7025
08/12/1995,7.79
11/12/1995,7.79
12/12/1995,7.64
13/12/1995,7.64
14/12/1995,7.66
15/12/1995,7.68
18/12/1995,7.68
19/12/1995,7.6
20/12/1995,7.62
21/12/1995,7.6775
22/12/1995,7.56
26/12/1995,7.5425
27/12/1995,7.64
28/12/1995,7.685
29/12/1995,7.69
02/01/1996,7.69
03/01/1996,7.7
04/01/1996,7.55
05/01/1996,7.55
08/01/1996,7.51
09/01/1996,7.475
10/01/1996,7.515
11/01/1996,7.5125
12/01/1996,7.4725
15/01/1996,7.4725
16/01/1996,7.521
17/01/1996,7.49
18/01/1996,7.46
19/01/1996,7.42
22/01/1996,7.33
23/01/1996,7.42
24/01/1996,7.41
25/01/1996,7.39
26/01/1996,7.42
29/01/1996,7.38
30/01/1996,7.365
31/01/1996,7.385
01/02/1996,7.4075
02/02/1996,7.4
05/02/1996,7.405
06/02/1996,7.4625
07/02/1996,7.46
08/02/1996,7.47
09/02/1996,7.49
12/02/1996,7.523
13/02/1996,7.5425
14/02/1996,7.4975
15/02/1996,7.533
16/02/1996,7.544
20/02/1996,7.565
21/02/1996,7.525
22/02/1996,7.542
23/02/1996,7.54
26/02/1996,7.54
27/02/1996,7.5375
28/02/1996,7.566
29/02/1996,7.605
01/03/1996,7.564
04/03/1996,7.571
05/03/1996,7.579
06/03/1996,7.5775
07/03/1996,7.564
08/03/1996,7.59
11/03/1996,7.61
12/03/1996,7.605
13/03/1996,7.5725
14/03/1996,7.565
15/03/1996,7.57
18/03/1996,7.538
19/03/1996,7.514
20/03/1996,7.55
21/03/1996,7.535
22/03/1996,7.55
25/03/1996,7.5411
26/03/1996,7.539
27/03/1996,7.54
28/03/1996,7.544
29/03/1996,7.527
01/04/1996,7.505
02/04/1996,7.5085
03/04/1996,7.525
04/04/1996,7.5224
08/04/1996,7.5625
09/04/1996,7.5275
10/04/1996,7.48
11/04/1996,7.515
12/04/1996,7.49
15/04/1996,7.46
16/04/1996,7.439
17/04/1996,7.425
18/04/1996,7.425
19/04/1996,7.4
22/04/1996,7.3953
23/04/1996,7.412
24/04/1996,7.4
25/04/1996,7.392
26/04/1996,7.419
29/04/1996,7.455
30/04/1996,7.41
01/05/1996,7.41
02/05/1996,7.47
03/05/1996,7.474
06/05/1996,7.474
07/05/1996,7.51
08/05/1996,7.47
09/05/1996,7.474
10/05/1996,7.4375
13/05/1996,7.45
14/05/1996,7.45
15/05/1996,7.45
16/05/1996,7.45
17/05/1996,7.402
20/05/1996,7.408
21/05/1996,7.387
22/05/1996,7.383
23/05/1996,7.384
24/05/1996,7.388
28/05/1996,7.392
29/05/1996,7.409
30/05/1996,7.419
31/05/1996,7.4235
03/06/1996,7.445
04/06/1996,7.442
05/06/1996,7.46
06/06/1996,7.4825
07/06/1996,7.5125
10/06/1996,7.545
11/06/1996,7.595
12/06/1996,7.582
13/06/1996,7.6075
14/06/1996,7.579
17/06/1996,7.52
18/06/1996,7.55
19/06/1996,7.52
20/06/1996,7.5
21/06/1996,7.5
24/06/1996,7.62
25/06/1996,7.5
26/06/1996,7.6
27/06/1996,7.622
28/06/1996,7.5951
01/07/1996,7.6075
02/07/1996,7.5825
03/07/1996,7.596
05/07/1996,7.62
08/07/1996,7.651
09/07/1996,7.6225
10/07/1996,7.624
11/07/1996,7.645
12/07/1996,7.632
15/07/1996,7.65
16/07/1996,7.6675
17/07/1996,7.639
18/07/1996,7.619
19/07/1996,7.61
22/07/1996,7.622
23/07/1996,7.593
24/07/1996,7.5925
25/07/1996,7.5935
26/07/1996,7.598
29/07/1996,7.6
30/07/1996,7.573
31/07/1996,7.583
01/08/1996,7.572
02/08/1996,7.544
05/08/1996,7.544
06/08/1996,7.522
07/08/1996,7.5175
08/08/1996,7.5235
09/08/1996,7.514
12/08/1996,7.5
13/08/1996,7.491
14/08/1996,7.495
15/08/1996,7.502
16/08/1996,7.48
19/08/1996,7.4805
20/08/1996,7.467
21/08/1996,7.479
22/08/1996,7.4725
23/08/1996,7.495
26/08/1996,7.505
27/08/1996,7.51
28/08/1996,7.495
29/08/1996,7.531
30/08/1996,7.576
03/09/1996,7.5725
04/09/1996,7.57
05/09/1996,7.604
06/09/1996,7.54
09/09/1996,7.54
10/09/1996,7.55
11/09/1996,7.544
12/09/1996,7.5425
13/09/1996,7.52
16/09/1996,7.5
17/09/1996,7.502
18/09/1996,7.492
19/09/1996,7.517
20/09/1996,7.544
23/09/1996,7.565
24/09/1996,7.53
25/09/1996,7.5315
26/09/1996,7.5325
27/09/1996,7.54
30/09/1996,7.545
01/10/1996,7.525
02/10/1996,7.517
03/10/1996,7.532
04/10/1996,7.531
07/10/1996,7.5285
08/10/1996,7.544
09/10/1996,7.589
10/10/1996,7.6151
11/10/1996,7.665
14/10/1996,7.5
15/10/1996,7.72
16/10/1996,7.73
17/10/1996,7.748
18/10/1996,7.706
21/10/1996,7.74
22/10/1996,7.771
23/10/1996,7.8475
24/10/1996,7.8575
25/10/1996,7.95
28/10/1996,7.903
29/10/1996,7.917
30/10/1996,7.9801
31/10/1996,7.98
01/11/1996,7.9485
04/11/1996,7.92
05/11/1996,7.91
06/11/1996,7.908
07/11/1996,7.923
08/11/1996,7.91
11/11/1996,7.92
12/11/1996,7.913
13/11/1996,7.912
14/11/1996,7.9135
15/11/1996,7.894
18/11/1996,7.892
19/11/1996,7.895
20/11/1996,7.8825
21/11/1996,7.8825
22/11/1996,7.86
25/11/1996,7.882
26/11/1996,7.877
27/11/1996,7.886
29/11/1996,7.85
02/12/1996,7.876
03/12/1996,7.877
04/12/1996,7.869
05/12/1996,7.888
06/12/1996,7.9201
09/12/1996,7.899
10/12/1996,7.866
11/12/1996,7.91
12/12/1996,7.89
13/12/1996,7.899
16/12/1996,7.87
17/12/1996,7.86
18/12/1996,7.8551
19/12/1996,7.863
20/12/1996,7.83
23/12/1996,7.836
24/12/1996,7.836
26/12/1996,7.84
27/12/1996,7.84
30/12/1996,7.84
31/12/1996,7.876
02/01/1997,7.88
03/01/1997,7.86
06/01/1997,7.846
07/01/1997,7.84
08/01/1997,7.819
09/01/1997,7.821
10/01/1997,7.84
13/01/1997,7.815
14/01/1997,7.802
15/01/1997,7.807
16/01/1997,7.829
17/01/1997,7.83
20/01/1997,7.74
21/01/1997,7.74
22/01/1997,7.74
23/01/1997,7.74
24/01/1997,7.77
27/01/1997,7.78
28/01/1997,7.78
29/01/1997,7.78
30/01/1997,7.78
31/01/1997,7.79
03/02/1997,7.79
04/02/1997,7.82
05/02/1997,7.77
06/02/1997,7.77
07/02/1997,7.77
10/02/1997,7.79
11/02/1997,7.76
12/02/1997,7.76
13/02/1997,7.75
14/02/1997,7.78
18/02/1997,7.75
19/02/1997,7.75
20/02/1997,7.75
21/02/1997,7.7
24/02/1997,7.7
25/02/1997,7.7
26/02/1997,7.7
27/02/1997,7.72
28/02/1997,7.83
03/03/1997,7.89
04/03/1997,7.94
05/03/1997,7.95
06/03/1997,7.95
07/03/1997,7.97
10/03/1997,7.93
11/03/1997,7.977
12/03/1997,7.93
13/03/1997,7.992
14/03/1997,7.97
17/03/1997,7.97
18/03/1997,7.92
19/03/1997,7.915
20/03/1997,7.9
21/03/1997,7.91
24/03/1997,7.89
25/03/1997,7.86
26/03/1997,7.89
27/03/1997,7.89
31/03/1997,7.88
01/04/1997,7.91
02/04/1997,7.93
03/04/1997,7.96
04/04/1997,7.94
07/04/1997,7.9
08/04/1997,7.88
09/04/1997,7.89
10/04/1997,7.9
11/04/1997,7.9
14/04/1997,7.88
15/04/1997,7.88
16/04/1997,7.9
17/04/1997,7.88
18/04/1997,7.85
21/04/1997,7.85
22/04/1997,7.86
23/04/1997,7.85
24/04/1997,7.84
25/04/1997,7.88
28/04/1997,7.939
29/04/1997,7.939
30/04/1997,7.94
01/05/1997,7.94
02/05/1997,7.94
05/05/1997,7.94
06/05/1997,7.89
07/05/1997,7.922
08/05/1997,7.91
09/05/1997,7.9125
12/05/1997,7.92
13/05/1997,7.8925
14/05/1997,7.89
15/05/1997,7.89
16/05/1997,7.89
19/05/1997,7.896
20/05/1997,7.87
21/05/1997,7.86
22/05/1997,7.875
23/05/1997,7.86
27/05/1997,7.89
28/05/1997,7.905
29/05/1997,7.895
30/05/1997,7.91
02/06/1997,7.913
03/06/1997,7.907
04/06/1997,7.921
05/06/1997,7.96
06/06/1997,7.97
09/06/1997,7.98
10/06/1997,7.97
11/06/1997,7.9625
12/06/1997,7.961
13/06/1997,7.955
16/06/1997,7.94
17/06/1997,7.921
18/06/1997,7.9025
19/06/1997,7.93
20/06/1997,7.958
23/06/1997,7.951
24/06/1997,7.94
25/06/1997,7.947
26/06/1997,7.96
27/06/1997,7.9525
30/06/1997,7.93
01/07/1997,7.93
02/07/1997,7.95
03/07/1997,7.9525
07/07/1997,7.92
08/07/1997,7.915
09/07/1997,7.89
10/07/1997,7.89
11/07/1997,7.852
14/07/1997,7.83
15/07/1997,7.8825
16/07/1997,7.875
17/07/1997,7.865
18/07/1997,7.9025
21/07/1997,7.805
22/07/1997,7.85
23/07/1997,7.825
24/07/1997,7.815
25/07/1997,7.77
28/07/1997,7.7975
29/07/1997,7.77
30/07/1997,7.78
31/07/1997,7.8
01/08/1997,7.835
04/08/1997,7.83
05/08/1997,7.805
06/08/1997,7.779
07/08/1997,7.75
08/08/1997,7.825
11/08/1997,7.77
12/08/1997,7.775
13/08/1997,7.774
14/08/1997,7.765
15/08/1997,7.74
18/08/1997,7.775
19/08/1997,7.757
20/08/1997,7.73
21/08/1997,7.74
22/08/1997,7.763
25/08/1997,7.765
26/08/1997,7.7575
27/08/1997,7.7525
28/08/1997,7.755
29/08/1997,7.79
02/09/1997,7.765
03/09/1997,7.764
04/09/1997,7.77
05/09/1997,7.802
08/09/1997,7.775
09/09/1997,7.775
10/09/1997,7.77
11/09/1997,7.7825
12/09/1997,7.775
15/09/1997,7.7725
16/09/1997,7.7575
17/09/1997,7.752
18/09/1997,7.755
19/09/1997,7.76
22/09/1997,7.73
23/09/1997,7.75
24/09/1997,7.82
25/09/1997,7.81
26/09/1997,7.81
29/09/1997,7.812
30/09/1997,7.7
01/10/1997,7.751
02/10/1997,7.755
03/10/1997,7.73
06/10/1997,7.7475
07/10/1997,7.7
08/10/1997,7.755
09/10/1997,7.72
10/10/1997,7.7575
13/10/1997,7.7575
14/10/1997,7.73
15/10/1997,7.72
16/10/1997,7.73
17/10/1997,7.745
20/10/1997,7.72
21/10/1997,7.71
22/10/1997,7.715
23/10/1997,7.755
24/10/1997,7.72
27/10/1997,7.85
28/10/1997,7.9
29/10/1997,7.9
30/10/1997,8.1
31/10/1997,8.01
03/11/1997,8.1
04/11/1997,8.1
05/11/1997,8.1
06/11/1997,8.05
07/11/1997,8.2
10/11/1997,8.35
11/11/1997,8.4
12/11/1997,8.25
13/11/1997,8.34
14/11/1997,8.32
17/11/1997,8.25
18/11/1997,8.26
19/11/1997,8.15
20/11/1997,8.28
21/11/1997,8.15
24/11/1997,8.13
25/11/1997,8.2325
26/11/1997,8.13
28/11/1997,8.13
01/12/1997,8.1
02/12/1997,8.16
03/12/1997,8.13
04/12/1997,8.11
05/12/1997,8.14
08/12/1997,8.1
09/12/1997,8.11
10/12/1997,8.13
11/12/1997,8.22
12/12/1997,8.08
15/12/1997,8.11
16/12/1997,8.02
17/12/1997,8.055
18/12/1997,8.06
19/12/1997,8.11
22/12/1997,8.11
23/12/1997,8.02
24/12/1997,8.02
26/12/1997,8.14
29/12/1997,8.05
30/12/1997,8.06
31/12/1997,8.06
02/01/1998,8.05
05/01/1998,8.1
06/01/1998,8.02
07/01/1998,8.06
08/01/1998,8.1
09/01/1998,8.072
12/01/1998,8.1
13/01/1998,8.168
14/01/1998,8.18
15/01/1998,8.18
16/01/1998,8.201
20/01/1998,8.215
21/01/1998,8.27
22/01/1998,8.32
23/01/1998,8.305
26/01/1998,8.22
27/01/1998,8.22
28/01/1998,8.39
29/01/1998,8.22
30/01/1998,8.47
02/02/1998,8.444
03/02/1998,8.422
04/02/1998,8.422
05/02/1998,8.35
06/02/1998,8.411
09/02/1998,8.46
10/02/1998,8.46
11/02/1998,8.35
12/02/1998,8.45
13/02/1998,8.46
17/02/1998,8.461
18/02/1998,8.53
19/02/1998,8.4
20/02/1998,8.572
23/02/1998,8.635
24/02/1998,8.585
25/02/1998,8.582
26/02/1998,8.56
27/02/1998,8.518
02/03/1998,8.45
03/03/1998,8.53
04/03/1998,8.58
05/03/1998,8.45
06/03/1998,8.6
09/03/1998,8.5
10/03/1998,8.6425
11/03/1998,8.66
12/03/1998,8.566
13/03/1998,8.54
16/03/1998,8.592
17/03/1998,8.602
18/03/1998,8.564
19/03/1998,8.5625
20/03/1998,8.572
23/03/1998,8.535
24/03/1998,8.53
25/03/1998,8.524
26/03/1998,8.535
27/03/1998,8.489
30/03/1998,8.5
31/03/1998,8.515
01/04/1998,8.507
02/04/1998,8.52
03/04/1998,8.54
06/04/1998,8.51
07/04/1998,8.525
08/04/1998,8.5075
09/04/1998,8.493
13/04/1998,8.5025
14/04/1998,8.47
15/04/1998,8.465
16/04/1998,8.5
17/04/1998,8.48
20/04/1998,8.46
21/04/1998,8.45
22/04/1998,8.456
23/04/1998,8.47
24/04/1998,8.475
27/04/1998,8.52
28/04/1998,8.481
29/04/1998,8.5
30/04/1998,8.486
01/05/1998,8.49
04/05/1998,8.468
05/05/1998,8.473
06/05/1998,8.475
07/05/1998,8.495
08/05/1998,8.48
11/05/1998,8.467
12/05/1998,8.5025
13/05/1998,8.51
14/05/1998,8.49
15/05/1998,8.515
18/05/1998,8.585
19/05/1998,8.572
20/05/1998,8.62
21/05/1998,8.64
22/05/1998,8.64
26/05/1998,8.72
27/05/1998,8.882
28/05/1998,8.785
29/05/1998,8.82
01/06/1998,8.875
02/06/1998,8.872
03/06/1998,8.775
04/06/1998,8.775
05/06/1998,8.7
08/06/1998,8.72
09/06/1998,8.82
10/06/1998,8.865
11/06/1998,8.98
12/06/1998,9.047
15/06/1998,9.035
16/06/1998,8.979
17/06/1998,8.881
18/06/1998,8.902
19/06/1998,8.908
22/06/1998,8.907
23/06/1998,8.869
24/06/1998,8.91
25/06/1998,8.93
26/06/1998,9.044
29/06/1998,9.02
30/06/1998,8.985
01/07/1998,8.935
02/07/1998,8.978
06/07/1998,8.968
07/07/1998,8.9525
08/07/1998,8.912
09/07/1998,8.943
10/07/1998,8.9525
13/07/1998,8.889
14/07/1998,8.849
15/07/1998,8.842
16/07/1998,8.8425
17/07/1998,8.819
20/07/1998,8.7925
21/07/1998,8.801
22/07/1998,8.869
23/07/1998,8.864
24/07/1998,8.868
27/07/1998,8.886
28/07/1998,8.893
29/07/1998,8.891
30/07/1998,8.891
31/07/1998,8.9
03/08/1998,8.951
04/08/1998,8.957
05/08/1998,8.999
06/08/1998,9.021
07/08/1998,9.004
10/08/1998,9.118
11/08/1998,9.1815
12/08/1998,9.178
13/08/1998,9.223
14/08/1998,9.19
17/08/1998,9.293
18/08/1998,9.236
19/08/1998,9.19
20/08/1998,9.297
21/08/1998,9.67
24/08/1998,9.67
25/08/1998,9.65
26/08/1998,9.79
27/08/1998,9.949
28/08/1998,9.95
31/08/1998,9.97
01/09/1998,9.97
02/09/1998,9.93
03/09/1998,9.98
04/09/1998,10.145
08/09/1998,10.27
09/09/1998,10.335
10/09/1998,10.61
11/09/1998,10.5
14/09/1998,10.51
15/09/1998,10.175
16/09/1998,10.055
17/09/1998,10.275
18/09/1998,10.13
21/09/1998,10.3
22/09/1998,10.15
23/09/1998,10.103
24/09/1998,10.11
25/09/1998,10.215
28/09/1998,10.105
29/09/1998,10.1
30/09/1998,10.185
01/10/1998,10.305
02/10/1998,10.28
05/10/1998,10.18
06/10/1998,10.18
07/10/1998,10.181
08/10/1998,10.37
09/10/1998,10.22
12/10/1998,10.15
13/10/1998,10.19
14/10/1998,10.18
15/10/1998,10.118
16/10/1998,10.08
19/10/1998,10.07
20/10/1998,10.044
21/10/1998,10.038
22/10/1998,9.85
23/10/1998,10.023
26/10/1998,10.015
27/10/1998,10.145
28/10/1998,10.13
29/10/1998,10.23
30/10/1998,10.115
02/11/1998,10.02
03/11/1998,10.02
04/11/1998,9.93
05/11/1998,9.98
06/11/1998,9.96
09/11/1998,10.005
10/11/1998,10.036
11/11/1998,10
12/11/1998,10.045
13/11/1998,10
16/11/1998,9.967
17/11/1998,9.945
18/11/1998,9.927
19/11/1998,9.9175
20/11/1998,9.895
23/11/1998,9.88
24/11/1998,9.918
25/11/1998,9.92
27/11/1998,9.963
30/11/1998,10.004
01/12/1998,10.039
02/12/1998,9.9675
03/12/1998,9.991
04/12/1998,9.985
07/12/1998,9.993
08/12/1998,9.953
09/12/1998,9.9475
10/12/1998,9.94
11/12/1998,9.9375
14/12/1998,9.945
15/12/1998,9.951
16/12/1998,9.87
17/12/1998,9.79
18/12/1998,9.77
21/12/1998,9.751
22/12/1998,9.805
23/12/1998,9.81
24/12/1998,9.875
28/12/1998,9.83
29/12/1998,9.869
30/12/1998,9.93
31/12/1998,9.93
04/01/1999,9.93
05/01/1999,9.93
06/01/1999,9.93
07/01/1999,9.9175
08/01/1999,9.793
11/01/1999,9.95
12/01/1999,10.082
13/01/1999,10.545
14/01/1999,10.4238
15/01/1999,10.245
19/01/1999,10.265
20/01/1999,10.1343
21/01/1999,10.28
22/01/1999,10.1475
25/01/1999,10.1696
26/01/1999,10.1685
27/01/1999,10.16
28/01/1999,10.1705
29/01/1999,10.1011
01/02/1999,10.0569
02/02/1999,10.0387
03/02/1999,10.25
04/02/1999,10.085
05/02/1999,10.086
08/02/1999,10.08
09/02/1999,10.07
10/02/1999,10.055
11/02/1999,9.9364
12/02/1999,9.9595
16/02/1999,9.91
17/02/1999,9.8775
18/02/1999,9.8775
19/02/1999,9.9275
22/02/1999,9.9175
23/02/1999,9.945
24/02/1999,9.93
25/02/1999,9.97
26/02/1999,9.885
01/03/1999,9.905
02/03/1999,9.945
03/03/1999,9.9637
04/03/1999,9.935
05/03/1999,9.861
08/03/1999,9.83
09/03/1999,9.79
10/03/1999,9.765
11/03/1999,9.75
12/03/1999,9.76
15/03/1999,9.675
16/03/1999,9.66
17/03/1999,9.677
18/03/1999,9.6325
19/03/1999,9.68
22/03/1999,9.7045
23/03/1999,9.668
24/03/1999,9.685
25/03/1999,9.637
26/03/1999,9.581
29/03/1999,9.515
30/03/1999,9.545
31/03/1999,9.518
01/04/1999,9.505
05/04/1999,9.505
06/04/1999,9.4975
07/04/1999,9.49
08/04/1999,9.475
09/04/1999,9.578
12/04/1999,9.555
13/04/1999,9.4925
14/04/1999,9.507
15/04/1999,9.5325
16/04/1999,9.49
19/04/1999,9.38
20/04/1999,9.38
21/04/1999,9.3575
22/04/1999,9.33
23/04/1999,9.3
26/04/1999,9.3
27/04/1999,9.315
28/04/1999,9.283
29/04/1999,9.255
30/04/1999,9.235
03/05/1999,9.23
04/05/1999,9.27
05/05/1999,9.305
06/05/1999,9.322
07/05/1999,9.34
10/05/1999,9.283
11/05/1999,9.2525
12/05/1999,9.32
13/05/1999,9.277
14/05/1999,9.34
17/05/1999,9.3545
18/05/1999,9.3185
19/05/1999,9.318
20/05/1999,9.31
21/05/1999,9.3757
24/05/1999,9.3795
25/05/1999,9.4922
26/05/1999,9.67
27/05/1999,9.6923
28/05/1999,9.78
01/06/1999,9.78
02/06/1999,9.7375
03/06/1999,9.68
04/06/1999,9.608
07/06/1999,9.45
08/06/1999,9.498
09/06/1999,9.57
10/06/1999,9.59
11/06/1999,9.5
14/06/1999,9.516
15/06/1999,9.458
16/06/1999,9.44
17/06/1999,9.3825
18/06/1999,9.3575
21/06/1999,9.372
22/06/1999,9.3615
23/06/1999,9.39
24/06/1999,9.4143
25/06/1999,9.4655
